sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,1.0,1.0,0.3409923999970488,3.0,0.4336790999986988,0.16667332351025865
280281,0.0,1.0,0.5590551999994204,3.0,0.35033069999917643,0.16667332351025865
280281,1.0,1.0,0.40145529999790597,1.0,0.417170000000624,0.16667332351025865
280281,0.0,1.0,0.38079999999899883,1.0,0.2337697000002663,0.16667332351025865
280281,1.0,1.0,0.5305336999990686,3.0,0.38392689999818685,0.16667332351025865
280281,0.0,1.0,0.5226170000023558,2.0,0.3167900000009922,0.16667332351025865
280281,0.0,1.0,0.5172096999995119,3.0,0.5673540999994202,0.16667332351025865
280281,0.0,1.0,0.5157013999960327,1.0,0.03352309999922909,0.16667332351025865
280281,0.0,0.0,0.3713242999983777,1.0,0.2838424000001396,0.16667332351025865
280281,0.0,1.0,0.4690437999997812,3.0,0.43349060000036843,0.16667332351025865
280281,0.0,0.0,0.4656656999977713,2.0,0.36702169999989565,0.16667332351025865
280281,0.0,1.0,0.4695501999995031,2.0,0.04998870000099487,0.16667332351025865
280281,1.0,1.0,0.3899195000012696,1.0,0.3002818999993906,0.16667332351025865
280281,1.0,1.0,0.4066246999973373,3.0,0.46714970000175526,0.16667332351025865
280281,0.0,1.0,0.48897410000063246,2.0,0.65096210000047,0.16667332351025865
280281,1.0,1.0,0.43503359999886015,1.0,0.05005929999970249,0.16667332351025865
280281,0.0,0.0,0.3829104999967967,2.0,0.5009979000024032,0.16667332351025865
280281,1.0,1.0,0.4780734999985725,1.0,0.05027390000032028,0.16667332351025865
280281,1.0,1.0,0.4647688000004564,1.0,0.33399699999790755,0.16667332351025865
280281,1.0,1.0,0.4055100000005041,3.0,0.6674815000005765,0.16667332351025865
280281,1.0,1.0,0.4729732999985572,1.0,0.4342549000029976,0.16667332351025865
280281,1.0,1.0,0.4019507999983034,1.0,0.1332623999990119,0.16667332351025865
280281,1.0,1.0,0.33208689999810304,3.0,0.700656799999706,0.16667332351025865
280281,0.0,1.0,0.45877029999974184,2.0,0.5839778000008664,0.16667332351025865
280281,1.0,1.0,0.36730069999975967,1.0,0.2665440000016588,0.16667332351025865
280281,1.0,1.0,0.3354191999969771,3.0,0.6008696999995209,0.16667332351025865
280281,0.0,1.0,0.46268659999986994,2.0,0.5506798999995226,0.16667332351025865
280281,0.0,1.0,0.6007696999986365,3.0,0.43377500000133296,0.16667332351025865
280281,0.0,1.0,0.5717919999988226,2.0,0.5174360999990313,0.16667332351025865
